id,title,description,term,department,instructors,seats
ECON300,Methods and Tools for Economic Analysis,"Prerequisite: 1 course with a minimum grade of C- from (ECON200, ECON201); and minimum grade of C- in MATH140.
Restriction: Must be in Economics Bachelor of Science program; and must not have completed MATH241.",202101,Economics,Chenyu Yang,60
ECON643,Empirical Analysis I: Foundations of Empirical Research,"Credit only granted for: ECON643 or ECON521.
Formerly: ECON521.",202101,Economics,John Straub; Ye Zhang,38
ECON602,Macroeconomic Analysis II,Prerequisite: ECON601; or permission of BSOS-Economics department.,202101,Economics,John Haltiwanger; Sadik Aruoba,48
ECON747,The Macreconomics of Imperfect Capital Markets,"Prerequisite: ECON602 and ECON601; or (ECON604 and ECON603); or permission of BSOS-Economics department.
Restriction: Must be in one of the following programs (Economics (Master's); Economics (Doctoral)).
Credit only granted for: ECON698K or ECON747.
Formerly: ECON698K.",202101,Economics,Thomas Drechsel,15
ECON317,Global Economic Policies,"Prerequisite: Minimum grade of C- in ECON200 and ECON201.
Restriction: Must be in Economics Bachelor of Arts program.",202101,Economics,Naveen Sarna,80
ECON481,Environmental Economics,"Prerequisite: 1 course with a minimum grade of C- from (AREC326, ECON306, ECON326); and 1 course with a minimum grade of C- from (ECON230, ECON321, BMGT230).
Restriction: Must be in one of the following programs (Agricultural and Resource Economics; Agricultural and Resource Economics: Agribusiness; Environmental Science & Policy-Env Economics; Agricultural and Resource Economics: Environmental and Resource Economics; Economics Bachelor of Arts program).
Cross-listed with: AREC481.
Credit only granted for: ECON481 or AREC481.",202101,Economics,Roberton Williams,80
ECON878,"Workshop in Development, Labor and Public Economics",ECON graduate students only.,202101,Economics,John Wallis; Maureen Cropper,30
ECON415,Market Design,"Prerequisite: Minimum grade of C- in ECON414.
Restriction: Must be in Economics Bachelor of Science program.",202101,Economics,Daniel Vincent,38
ECON442,Globalization and Capital Markets,"Prerequisite: Minimum grade of C- in ECON326 and ECON325; and 1 course with a minimum grade of C- from (ECON321, STAT400).
Restriction: Must be in Economics Bachelor of Science program; and must not have completed ECON441.
Credit only granted for: ECON441 or ECON442.",202101,Economics,Sebnem Kalemli-Ozcan,38
ECON423,Econometrics II,"Prerequisite: Minimum grade of C- in ECON422.
Restriction: Must be in Economics Bachelor of Science program.",202101,Economics,John Chao; Maureen Cropper,96
ECON321,Economic Statistics,"Prerequisite: Minimum grade of C- in ECON201 and ECON200; and minimum grade of C- in MATH141.
Recommended: STAT100.
Restriction: Must be in Economics Bachelor of Science program.
Credit only granted for: BIOM301, BMGT230, CCJS200, ECON230, ECON321, EDMS451, GEOG306, GEOL351, GVPT422, INST314, JOUR405, PSYC200 or SOCY201. (These courses do not necessarily meet the same major requirements-check with your advisor to see which of these courses will count for your major).",202101,Economics,Alka Gandhi,40
ECON399,Independent Study in Economics,Permission of instructor must be arranged in advance. Open only to students who have previously earned 6 or more credits in upper division economics courses.,202101,Economics,,0
ECON709,Advanced Topics in Applied and Theoretical Macroeconomics,,202101,Economics,John Wallis; Eunhee Lee; Ingmar Prucha; Allan Drazen,50
ECON898,Pre-Candidacy Research,,202101,Economics,,0
ECON676,Economic Development,"Prerequisite: ECON641; and ECON642; and must have completed or be concurrently enrolled in ECON644.
Restriction: Must be in M.Prof.Studies: Applied Economics program.",202101,Economics,Sylvan Herskowitz; Steven Payson; Giordano Palloni,53
ECON699,Applied Economics Internship Experience,,202101,Economics,John Straub,5
ECON772,Population Economics,Prerequisite: ECON771; or permission of BSOS-Economics department.,202101,Economics,Nolan Pope,20
ECON230,Applied Economic Statistics,"Prerequisite: Must have math eligibility of MATH113 or higher; or 1 course with a minimum grade of C- from (MATH107, MATH110). And minimum grade of C- in ECON200 and ECON201.
Recommended: Students should already have basic familiarity with Microsoft Excel or similar spreadsheet software.
Restriction: Must be in Economics Bachelor of Arts program.
Credit only granted for: BIOM301, BMGT230, CCJS200, ECON230, ECON321, EDMS451, GEOG306, GEOL351, GVPT422, INST314, JOUR405, PSYC200 or SOCY201. (These courses do not necessarily meet the same major requirements-check with your advisor to see which of these courses will count for your major).",202101,Economics,Pierre De Leo,38
ECON752,Public Economics II,Prerequisite: ECON751.,202101,Economics,Melissa Kearney,20
ECON416,Analysis of Economic Development,"Prerequisite: Minimum grade of C- in ECON325, ECON326, and ECON422.
Restriction: Must be in Economics Bachelor of Science program.
Credit only granted for: ECON315 or ECON416.",202101,Economics,Sebastian Galiani,38
ECON397,Honors Thesis,"Prerequisite: ECON396.
Restriction: Must be a candidate for honors in economics.",202101,Economics,Nuno Limao,15
ECON456,Law and Economics,"Prerequisite: 1 course with a minimum grade of C- from (ECON306, ECON326); and 1 course with a minimum grade of C- from (ECON230, BMGT230, ECON321).
Restriction: Must be in Economics Bachelor of Arts program.",202101,Economics,Aaron Finkle,80
ECON417,Estimating Policy and Program Impact,"Prerequisite: 1 course with a minimum grade of C- from (ECON306, ECON326) and 1 course with a minimum grade of C- from (ECON424, ECON422).
Restriction: Must be in Economics Bachelor of Arts program.",202101,Economics,Jessica Goldberg,76
ECON745,Advanced Topics in International Trade,"Prerequisite: ECON604 and ECON624.
Credit only granted for: ECON698L or ECON745.
Formerly: ECON698L.",202101,Economics,Eunhee Lee,20
ECON315,Economic Development of Underdeveloped Areas,"Prerequisite: Minimum grade of C- in ECON200 and ECON201.
Credit only granted for: ECON315 or ECON416.",202101,Economics,Ming Fang; Shanjukta Nath,80
ECON698K,Selected Topics in Economics; Research Methods for Big Data in Economics,Restricted to ECON PhD students only.,202101,Economics,Sebnem Kalemli-Ozcan,20
ECON641,Microeconomic Analysis,"Restriction: Must be in M.Prof.Studies: Applied Economics program; or permission of BSOS-Economics department.
Credit only granted for: ECON641 or ECON506.
Formerly: ECON506.",202101,Economics,Lucas Goodman; Aaron Finkle,38
ECON636,Behavioral Economics,Prerequisite: ECON603 and ECON604; and permission of BSOS-Economics department.,202101,Economics,Emel Filiz Ozbay,15
ECON698,Selected Topics in Economics,,202101,Economics,,0
ECON175,Inequality: Determinants and Policy Remedies,"History shows that the gap between the rich and the poor has varied over time within and between countries, most recently seeming to increase within many countries while somewhat decreasing between countries. This course challenges students to investigate why people make different amounts of money, why income inequality has changed dramatically in recent years, what public policy tools exist to counter inequality increases, and what different institutional arrangements different countries use to lower inequality. This course will introduce students to theoretical tools used by economists to understand the sources of inequality and will also examine various empirical measures of inequality.",202101,Economics,Sergio Urzua,120
ECON899,Doctoral Dissertation Research,,202101,Economics,,0
ECON708,Advanced Topics in Applied and Theoretical Microeconomics,,202101,Economics,Chenyu Yang; Guido Kuersteiner; Peter Murrell; Daniel Vincent,60
ECON499,Independent Research in Economics,,202101,Economics,,0
ECON611,Seminar in American Economic Development,Restriction: Permission of BSOS-Economics department.,202101,Economics,John Wallis,20
ECON200,Principles of Microeconomics,"Prerequisite: MATH107 or MATH110; or must have math eligibility of MATH113 or higher.
Credit only granted for: ECON200, AREC240, or AREC250.
Additional information: It is recommended that students complete ECON200 before taking ECON201.",202101,Economics,Erin Moody,700
ECON484,The Economics of Climate Change,"Prerequisite: 1 course with a minimum grade of C- from (AREC326, ECON306, ECON326); and 1 course with a minimum grade of C- from (ECON230, ECON321, BMGT230).
Cross-listed with: AREC454.
Credit only granted for: AREC454 or ECON484.",202101,Economics,Anna Alberini,60
ECON386,Experiential Learning,"Prerequisite: ECON201 and ECON200.
Restriction: Permission of BSOS-Economics department; and must be in a major within the BSOS-Economics department; and minimum cumulative GPA of 2.5; and junior standing or higher.",202101,Economics,,0
ECON781,Valuing Environmental Benefits,Prerequisite: ECON603; and ECON623. Or students who have taken courses with comparable content may contact the department.,202101,Economics,Maureen Cropper,20
ECON451,Public Choice,"Prerequisite: 1 course with a minimum grade of C- from (ECON306, ECON326); and 1 course with a minimum grade of C- from (ECON230, BMGT230, ECON321).
Restriction: Must be in Economics Bachelor of Arts program.",202101,Economics,Peter Coughlin,76
ECON406,Advanced Microeconomics,"Prerequisite: Minimum grade of C- in ECON326; and 1 course with a minimum grade of C- from (ECON321, STAT400).
Restriction: Must be in Economics Bachelor of Science program.",202101,Economics,Yusuf Masatlioglu,60
ECON426,Economics of Cost-Benefit Analysis,"Prerequisite: 1 course with a minimum grade of C- from (ECON305, ECON306, ECON325, ECON326); and 1 course with a minimum grade of C- from (ECON230, BMGT230, ECON321).
Restriction: Must be in Economics Bachelor of Arts program.",202101,Economics,Alejandra Montoya Agudelo,27
ECON670,Financial Economics,"Prerequisite: ECON641; and must have completed or be concurrently enrolled in ECON644.
Restriction: Must be in M.Prof.Studies: Applied Economics program.",202101,Economics,Joonkyu Choi; Lubomir Petrasek,53
ECON722,Econometrics IV,Prerequisite: ECON624; or permission of BSOS-Economics department.,202101,Economics,Guido Kuersteiner; Ingmar Prucha,20
